m_A0_GeV,B1B3_UL_red
3.322764976958528,7.463809088460384e-07
3.332764976958528,7.01142654920132e-07
3.342764976958528,6.559044009942237e-07
3.3527649769585284,6.364187930488251e-07
3.362764976958528,5.881394990266635e-07
3.372764976958528,5.78187855753066e-07
3.382764976958528,1.2298064212349053e-06
3.3927649769585284,1.3400701051397242e-06
3.402764976958528,1.3958141164295408e-06
3.412764976958528,1.050035117444072e-06
3.422764976958528,7.042561184585879e-07
3.4327649769585284,5.338973197553727e-07
3.4427649769585282,4.486502310451691e-07
3.452764976958528,4.194098642526057e-07
3.4627649769585283,4.954867157912345e-07
3.4727649769585285,8.407424754556079e-07
3.4827649769585283,9.501790381876076e-07
3.492764976958528,9.68884601356718e-07
3.5027649769585283,9.875901645258296e-07
3.5127649769585285,1.0062957276949408e-06
3.5227649769585283,1.0250012908640513e-06
3.532764976958528,1.0437068540331617e-06
3.5427649769585283,1.0164164783967521e-06
3.5527649769585286,9.840641574490508e-07
3.5627649769585283,1.079158959857285e-06
3.572764976958528,1.311089172832285e-06
3.5827649769585284,1.2967283508356056e-06
3.5927649769585286,1.18445161761215e-06
3.6027649769585284,1.0721748843886996e-06
3.612764976958528,9.598981511652492e-07
3.6227649769585284,8.476214179417938e-07
3.6327649769585286,7.513842180360135e-07
3.6427649769585284,6.716424588947797e-07
3.652764976958528,5.808326694089261e-07
3.6627649769585284,5.62243401530258e-07
3.6727649769585287,5.584244616619086e-07
3.6827649769585284,1.2221172403401396e-06
3.6927649769585282,1.1206029557787387e-06
3.7027649769585285,1.1027062613659875e-06
3.7127649769585287,1.0315580182119227e-06
3.7227649769585285,1.0258033158426104e-06
3.7327649769585283,1.2681203960513612e-06
3.7427649769585285,9.663135825558856e-07
3.7527649769585287,7.150553103885155e-07
3.7627649769585285,7.39962683517138e-07
3.7727649769585283,2.130282239956901e-06
3.7827649769585285,1.6927158547898676e-06
3.7927649769585288,1.5870808980538181e-06
3.8027649769585286,1.1322554564089807e-06
3.8127649769585283,7.084529646030925e-07
3.8227649769585286,6.481694713813445e-07
3.832764976958529,5.923694402510983e-07
3.8427649769585286,5.411243201860518e-07
3.8527649769585284,5.286898031458006e-07
3.8627649769585286,4.917795764427909e-07
3.872764976958529,5.257761496878342e-07
3.8827649769585286,6.458054684528484e-07
3.8927649769585284,7.335143811616629e-07
3.9027649769585286,8.67196587330308e-07
3.912764976958529,1.002305402913122e-06
3.9227649769585287,1.1637303135374732e-06
3.9327649769585284,1.2292923314275886e-06
3.9427649769585287,1.2103751352724712e-06
3.952764976958529,1.1023479888079149e-06
3.9627649769585287,9.94320842343363e-07
3.9727649769585285,8.862936958788113e-07
3.9827649769585287,7.782665494142549e-07
3.992764976958529,7.513842180360135e-07
4.002764976958529,7.604767706578021e-07
4.012764976958529,9.81494119561769e-07
4.022764976958529,6.964910769963931e-07
4.0327649769585285,7.404535094060892e-07
4.042764976958528,7.585814069423801e-07
4.052764976958528,1.1348447437282187e-06
4.062764976958529,1.020337865460316e-06
4.0727649769585295,6.786552368900427e-07
4.082764976958529,5.685918398071007e-07
4.092764976958529,6.675943366383032e-07
4.102764976958529,7.18612551516178e-07
4.112764976958529,1.387713596161892e-06
4.122764976958528,1.2878216849585405e-06
4.132764976958528,1.0322695185890117e-06
4.142764976958529,1.0599880972267382e-06
4.1527649769585295,1.1814655306074325e-06
4.162764976958529,1.2612014675143824e-06
4.172764976958529,1.2937049964524716e-06
4.182764976958529,1.2754612348588263e-06
4.192764976958529,6.238493608976502e-07
4.2027649769585285,6.364883005158743e-07
4.212764976958528,7.334102384563819e-07
4.222764976958528,1.5542853668394689e-06
4.23276497695853,1.4152385865596595e-06
4.242764976958529,1.365423037546902e-06
4.252764976958529,7.688116105610707e-07
4.262764976958529,7.327402743228751e-07
4.272764976958529,7.108330029451201e-07
4.2827649769585285,8.336395970423924e-07
4.292764976958528,1.101068325769679e-06
4.302764976958528,1.0951651186656004e-06
4.31276497695853,1.1275192495586577e-06
4.3227649769585295,7.707489503401116e-07
4.332764976958529,5.82796911224697e-07
4.342764976958529,5.805499966822743e-07
4.352764976958529,7.658989508930685e-07
4.362764976958529,8.147730894513174e-07
4.372764976958528,8.615880099599493e-07
4.382764976958528,9.414618948080268e-07
4.39276497695853,5.629703086149067e-07
4.4027649769585295,5.770583736122987e-07
4.412764976958529,8.749413448422128e-07
