m_A0_GeV,B1B3_UL_blue
4.29013824884793,8.392757585658724e-07
4.300138248847929,7.955163070932623e-07
4.310138248847929,8.086704511146443e-07
4.32013824884793,8.358665659812293e-07
4.33013824884793,8.094501991420842e-07
4.340138248847929,7.907749671351568e-07
4.35013824884793,6.576792247380305e-07
4.36013824884793,6.30957344480193e-07
4.37013824884793,6.596583715600343e-07
4.3801382488479295,6.630091406603521e-07
4.390138248847929,7.444674774022664e-07
4.40013824884793,7.646291452033977e-07
4.41013824884793,7.224821000755888e-07
4.4201382488479295,6.574218779405333e-07
4.43013824884793,8.16619352988185e-07
4.44013824884793,9.451655041846767e-07
4.45013824884793,1.1671395378845872e-06
4.4601382488479295,1.244956458358477e-06
4.470138248847929,1.0876642406682856e-06
4.48013824884793,9.19401658328072e-07
4.49013824884793,8.433587586657462e-07
4.50013824884793,7.891063611622807e-07
4.51013824884793,9.499417247601614e-07
4.52013824884793,1.2975379221564565e-06
4.53013824884793,1.5970843754345295e-06
4.54013824884793,1.6091157419268616e-06
4.550138248847929,1.130454300896283e-06
4.56013824884793,8.79994791583288e-07
4.57013824884793,6.468533331885109e-07
4.58013824884793,5.673436807557529e-07
4.59013824884793,5.466059824058561e-07
4.60013824884793,5.434220022330794e-07
4.61013824884793,5.926216457810674e-07
4.62013824884793,6.576339446768352e-07
4.6301382488479295,7.16023722207522e-07
4.64013824884793,7.036558620049555e-07
4.65013824884793,9.241905912426456e-07
4.66013824884793,1.0256560615445235e-06
4.67013824884793,1.113642581384471e-06
4.68013824884793,1.002251556885642e-06
4.69013824884793,9.636475625891946e-07
4.70013824884793,1.1124290857043838e-06
4.7101382488479295,1.1981057316374183e-06
4.72013824884793,1.141593517807565e-06
4.73013824884793,1.0257002040978786e-06
4.74013824884793,7.536363462763389e-07
4.7501382488479305,6.714195886541301e-07
4.76013824884793,6.451474410115444e-07
4.77013824884793,8.030076818051958e-07
4.78013824884793,9.97680998314523e-07
4.79013824884793,1.1460069820062698e-06
4.80013824884793,1.180891164218126e-06
4.81013824884793,1.1388829030965e-06
4.82013824884793,1.162245250954621e-06
4.8301382488479305,1.1743955091063357e-06
4.84013824884793,1.0790673288015208e-06
4.85013824884793,9.274813539686813e-07
4.86013824884793,8.578622267230918e-07
4.87013824884793,8.196404170887808e-07
4.88013824884793,8.110688965322122e-07
4.89013824884793,9.005861973583451e-07
4.90013824884793,8.752372985173247e-07
4.910138248847931,8.023505857662427e-07
4.92013824884793,8.727790405328986e-07
4.93013824884793,9.25888588998027e-07
4.94013824884793,9.16353103012371e-07
4.95013824884793,8.53072217209433e-07
4.96013824884793,7.435178085309141e-07
4.97013824884793,7.235925601673206e-07
4.98013824884793,9.462529858646548e-07
4.990138248847931,1.119232246778778e-06
5.0001382488479305,1.3734342272843613e-06
5.01013824884793,1.5848931924609968e-06
5.02013824884793,1.2492710727123837e-06
5.03013824884793,9.960261119330147e-07
5.0401382488479305,7.8196313953661e-07
5.05013824884793,6.857323202159769e-07
5.06013824884793,6.507283444940155e-07
5.070138248847931,6.475861967569076e-07
5.0801382488479305,7.566578529386032e-07
5.09013824884793,9.216619534522191e-07
5.10013824884793,1.1081094484898188e-06
5.11013824884793,1.2966886023856392e-06
5.120138248847931,1.341486192263912e-06
5.13013824884793,1.2644256245578285e-06
5.14013824884793,1.0335557815820803e-06
5.150138248847931,8.817996693209738e-07
5.160138248847931,7.652740766048727e-07
5.17013824884793,7.717417495336994e-07
5.18013824884793,8.944838751619941e-07
5.19013824884793,1.0459193139655615e-06
5.200138248847931,1.0292452980386336e-06
5.21013824884793,8.784392647485978e-07
5.22013824884793,7.923111576378999e-07
5.230138248847931,1.1145040881368145e-06
5.240138248847931,1.4300196969335128e-06
5.2501382488479305,1.8956409233731752e-06
5.26013824884793,1.8727011486982205e-06
5.27013824884793,1.5436273513994899e-06
5.280138248847931,1.183988155372311e-06
5.2901382488479305,1.0260023122959016e-06
5.30013824884793,1.0657000302373712e-06
5.310138248847931,9.990650734623463e-07
5.320138248847931,1.0771870885684948e-06
5.3301382488479305,1.348055739157244e-06
5.34013824884793,1.4332033614797085e-06
5.35013824884793,1.3960249179920443e-06
5.360138248847931,1.263042128175002e-06
5.370138248847931,1.1049122634681086e-06
5.38013824884793,9.74456720866068e-07
5.390138248847931,8.241768573717434e-07
5.400138248847931,7.113320736488777e-07
5.410138248847931,7.338458280897115e-07
5.42013824884793,8.872989061617334e-07
5.43013824884793,9.974137730843895e-07
5.440138248847931,9.968048450041164e-07
5.450138248847931,9.042089176821205e-07
5.46013824884793,8.093445334234129e-07
5.470138248847931,8.917118168361367e-07
5.480138248847931,9.826405627591083e-07
5.490138248847931,1.0982331851773733e-06
5.5001382488479305,1.1067380341050628e-06
5.51013824884793,1.1804758138534526e-06
5.520138248847931,1.247559765161301e-06
5.530138248847931,1.3336620830022504e-06
