m_A0_GeV,B1B2_UL_blue
8.884229390680897,1.5520285548061203e-05
8.894229390680895,1.4867785410460871e-05
8.904229390680896,1.4707165863460096e-05
8.914229390680894,1.4845595843207149e-05
8.924229390680896,1.4016747509509082e-05
8.934229390680894,1.2936679104181045e-05
8.944229390680896,1.17536479310496e-05
8.954229390680894,1.0655280085192978e-05
8.964229390680895,9.862540452558254e-06
8.974229390680893,9.915188985793786e-06
8.984229390680895,1.0661434083228203e-05
8.994229390680893,1.2103012133714739e-05
9.004229390680894,1.382674461611174e-05
9.014229390680892,1.626900193129302e-05
9.024229390680894,1.8095715899853893e-05
9.034229390680892,1.9874375025286524e-05
9.044229390680893,2.2113471651087435e-05
9.054229390680891,2.3340481338205842e-05
9.064229390680893,2.4300304601035554e-05
9.074229390680891,2.4058266700947265e-05
9.084229390680893,2.1393499630074773e-05
9.09422939068089,1.904959051582983e-05
9.104229390680892,1.561654956015719e-05
9.11422939068089,1.2465308207232336e-05
9.124229390680892,9.860462854738439e-06
9.13422939068089,8.02106191882694e-06
9.144229390680891,6.96031316325375e-06
9.15422939068089,7.304002128221134e-06
9.164229390680891,8.626274543979337e-06
9.174229390680889,1.0193147193562811e-05
9.18422939068089,1.1735607048725175e-05
9.194229390680889,1.3222140726355663e-05
9.20422939068089,1.2311562828205357e-05
9.214229390680888,1.008753994815734e-05
